County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Union County, FL",2016,"4,811     ","4,601     ",210     ,4.4     
"Volusia County, FL",2016,"246,286     ","233,701     ","12,585     ",5.1     
"Wakulla County, FL",2016,"14,342     ","13,743     ",599     ,4.2     
"Walton County, FL",2016,"29,035     ","27,776     ","1,259     ",4.3     
"Washington County, FL",2016,"9,732     ","9,228     ",504     ,5.2     
"Appling County, GA",2016,"9,191     ","8,596     ",595     ,6.5     
"Atkinson County, GA",2016,"3,976     ","3,765     ",211     ,5.3     
"Bacon County, GA",2016,"4,981     ","4,717     ",264     ,5.3     
"Baker County, GA",2016,"1,181     ","1,089     ",92     ,7.8     
"Baldwin County, GA",2016,"17,637     ","16,414     ","1,223     ",6.9     
"Banks County, GA",2016,"8,816     ","8,382     ",434     ,4.9     
"Barrow County, GA",2016,"37,699     ","35,894     ","1,805     ",4.8     
"Bartow County, GA",2016,"48,194     ","45,690     ","2,504     ",5.2     
"Ben Hill County, GA",2016,"5,550     ","5,089     ",461     ,8.3     
"Berrien County, GA",2016,"7,220     ","6,772     ",448     ,6.2     
"Bibb County, GA",2016,"68,659     ","64,517     ","4,142     ",6.0     
"Bleckley County, GA",2016,"4,504     ","4,143     ",361     ,8.0     
"Brantley County, GA",2016,"7,098     ","6,614     ",484     ,6.8     
"Brooks County, GA",2016,"7,010     ","6,638     ",372     ,5.3     
"Bryan County, GA",2016,"16,928     ","16,093     ",835     ,4.9     
"Bulloch County, GA",2016,"35,965     ","33,878     ","2,087     ",5.8     
"Burke County, GA",2016,"9,244     ","8,522     ",722     ,7.8     
"Butts County, GA",2016,"10,379     ","9,786     ",593     ,5.7     
"Calhoun County, GA",2016,"2,164     ","2,040     ",124     ,5.7     
"Camden County, GA",2016,"20,352     ","19,164     ","1,188     ",5.8     
"Candler County, GA",2016,"5,071     ","4,825     ",246     ,4.9     
"Carroll County, GA",2016,"53,550     ","50,291     ","3,259     ",6.1     
"Catoosa County, GA",2016,"32,172     ","30,595     ","1,577     ",4.9     
"Charlton County, GA",2016,"4,741     ","4,470     ",271     ,5.7     
"Chatham County, GA",2016,"136,088     ","128,852     ","7,236     ",5.3     
"Chattahoochee County, GA",2016,"2,060     ","1,887     ",173     ,8.4     
"Chattooga County, GA",2016,"10,436     ","9,769     ",667     ,6.4     
"Cherokee County, GA",2016,"125,883     ","120,452     ","5,431     ",4.3     
"Clarke County, GA",2016,"58,767     ","55,484     ","3,283     ",5.6     
"Clay County, GA",2016,884     ,791     ,93     ,10.5     
"Clayton County, GA",2016,"130,800     ","122,049     ","8,751     ",6.7     
"Clinch County, GA",2016,"2,769     ","2,596     ",173     ,6.2     
"Cobb County, GA",2016,"410,083     ","390,988     ","19,095     ",4.7     
"Coffee County, GA",2016,"18,092     ","17,024     ","1,068     ",5.9     
"Colquitt County, GA",2016,"21,103     ","19,979     ","1,124     ",5.3     
"Columbia County, GA",2016,"71,036     ","67,691     ","3,345     ",4.7     
"Cook County, GA",2016,"7,524     ","7,111     ",413     ,5.5     
"Coweta County, GA",2016,"70,403     ","66,854     ","3,549     ",5.0     
"Crawford County, GA",2016,"5,678     ","5,339     ",339     ,6.0     
"Crisp County, GA",2016,"9,191     ","8,629     ",562     ,6.1     
"Dade County, GA",2016,"8,018     ","7,607     ",411     ,5.1     
"Dawson County, GA",2016,"11,330     ","10,793     ",537     ,4.7     
"Decatur County, GA",2016,"11,476     ","10,703     ",773     ,6.7     
"DeKalb County, GA",2016,"382,731     ","361,823     ","20,908     ",5.5     
"Dodge County, GA",2016,"7,018     ","6,501     ",517     ,7.4     
"Dooly County, GA",2016,"4,951     ","4,660     ",291     ,5.9     
"Dougherty County, GA",2016,"38,172     ","35,525     ","2,647     ",6.9     
"Douglas County, GA",2016,"70,232     ","66,273     ","3,959     ",5.6     
"Early County, GA",2016,"4,401     ","4,095     ",306     ,7.0     
"Echols County, GA",2016,"1,882     ","1,800     ",82     ,4.4     
"Effingham County, GA",2016,"28,415     ","27,025     ","1,390     ",4.9     
"Elbert County, GA",2016,"7,730     ","7,223     ",507     ,6.6     
"Emanuel County, GA",2016,"8,448     ","7,786     ",662     ,7.8     
"Evans County, GA",2016,"4,788     ","4,550     ",238     ,5.0     
"Fannin County, GA",2016,"10,829     ","10,242     ",587     ,5.4     
"Fayette County, GA",2016,"55,712     ","53,051     ","2,661     ",4.8     
"Floyd County, GA",2016,"43,503     ","40,856     ","2,647     ",6.1     
"Forsyth County, GA",2016,"110,988     ","106,296     ","4,692     ",4.2     
"Franklin County, GA",2016,"9,788     ","9,269     ",519     ,5.3     
"Fulton County, GA",2016,"531,124     ","502,170     ","28,954     ",5.5     
"Gilmer County, GA",2016,"11,833     ","11,152     ",681     ,5.8     
"Glascock County, GA",2016,"1,268     ","1,191     ",77     ,6.1     
"Glynn County, GA",2016,"39,177     ","37,071     ","2,106     ",5.4     
"Gordon County, GA",2016,"25,300     ","23,865     ","1,435     ",5.7     
"Grady County, GA",2016,"10,250     ","9,685     ",565     ,5.5     
"Greene County, GA",2016,"6,605     ","6,200     ",405     ,6.1     
"Gwinnett County, GA",2016,"467,734     ","445,147     ","22,587     ",4.8     
"Habersham County, GA",2016,"19,302     ","18,268     ","1,034     ",5.4     
"Hall County, GA",2016,"96,308     ","91,917     ","4,391     ",4.6     
"Hancock County, GA",2016,"2,532     ","2,317     ",215     ,8.5     
"Haralson County, GA",2016,"12,159     ","11,445     ",714     ,5.9     
"Harris County, GA",2016,"16,066     ","15,271     ",795     ,4.9     
"Hart County, GA",2016,"11,013     ","10,414     ",599     ,5.4     
"Heard County, GA",2016,"4,996     ","4,697     ",299     ,6.0     
"Henry County, GA",2016,"108,917     ","102,845     ","6,072     ",5.6     
"Houston County, GA",2016,"67,671     ","64,005     ","3,666     ",5.4     
"Irwin County, GA",2016,"3,219     ","2,964     ",255     ,7.9     
"Jackson County, GA",2016,"33,289     ","31,852     ","1,437     ",4.3     
"Jasper County, GA",2016,"6,581     ","6,262     ",319     ,4.8     
"Jeff Davis County, GA",2016,"6,226     ","5,825     ",401     ,6.4     
"Jefferson County, GA",2016,"6,599     ","6,106     ",493     ,7.5     
"Jenkins County, GA",2016,"3,163     ","2,921     ",242     ,7.7     
"Johnson County, GA",2016,"3,925     ","3,683     ",242     ,6.2     
"Jones County, GA",2016,"13,792     ","13,121     ",671     ,4.9     
"Lamar County, GA",2016,"7,900     ","7,375     ",525     ,6.6     
"Lanier County, GA",2016,"3,828     ","3,604     ",224     ,5.9     
"Laurens County, GA",2016,"19,066     ","17,781     ","1,285     ",6.7     
"Lee County, GA",2016,"14,557     ","13,865     ",692     ,4.8     
"Liberty County, GA",2016,"25,047     ","23,562     ","1,485     ",5.9     
"Lincoln County, GA",2016,"3,479     ","3,271     ",208     ,6.0     
"Long County, GA",2016,"7,424     ","7,018     ",406     ,5.5     
"Lowndes County, GA",2016,"51,312     ","48,569     ","2,743     ",5.3     
"Lumpkin County, GA",2016,"15,975     ","15,199     ",776     ,4.9     
"McDuffie County, GA",2016,"8,802     ","8,150     ",652     ,7.4     
"McIntosh County, GA",2016,"6,004     ","5,649     ",355     ,5.9     
"Macon County, GA",2016,"4,681     ","4,289     ",392     ,8.4     
"Madison County, GA",2016,"13,084     ","12,428     ",656     ,5.0     
"Marion County, GA",2016,"3,381     ","3,130     ",251     ,7.4     
"Meriwether County, GA",2016,"8,759     ","8,150     ",609     ,7.0     
"Miller County, GA",2016,"2,753     ","2,602     ",151     ,5.5     
"Mitchell County, GA",2016,"8,569     ","7,999     ",570     ,6.7     
"Monroe County, GA",2016,"13,018     ","12,336     ",682     ,5.2     
"Montgomery County, GA",2016,"3,725     ","3,444     ",281     ,7.5     
"Morgan County, GA",2016,"8,698     ","8,254     ",444     ,5.1     
"Murray County, GA",2016,"15,645     ","14,521     ","1,124     ",7.2     
"Muscogee County, GA",2016,"78,438     ","73,041     ","5,397     ",6.9     
"Newton County, GA",2016,"50,006     ","46,972     ","3,034     ",6.1     
"Oconee County, GA",2016,"18,472     ","17,706     ",766     ,4.1     
"Oglethorpe County, GA",2016,"6,919     ","6,578     ",341     ,4.9     
"Paulding County, GA",2016,"79,648     ","75,914     ","3,734     ",4.7     
"Peach County, GA",2016,"11,441     ","10,630     ",811     ,7.1     
"Pickens County, GA",2016,"14,404     ","13,692     ",712     ,4.9     
"Pierce County, GA",2016,"8,556     ","8,097     ",459     ,5.4     
"Pike County, GA",2016,"8,402     ","7,961     ",441     ,5.2     
"Polk County, GA",2016,"18,072     ","16,948     ","1,124     ",6.2     
"Pulaski County, GA",2016,"4,039     ","3,799     ",240     ,5.9     
"Putnam County, GA",2016,"7,955     ","7,388     ",567     ,7.1     
"Quitman County, GA",2016,815     ,755     ,60     ,7.4     
"Rabun County, GA",2016,"6,700     ","6,299     ",401     ,6.0     
"Randolph County, GA",2016,"2,475     ","2,263     ",212     ,8.6     
"Richmond County, GA",2016,"84,842     ","79,035     ","5,807     ",6.8     
"Rockdale County, GA",2016,"43,254     ","40,714     ","2,540     ",5.9     
"Schley County, GA",2016,"2,117     ","1,982     ",135     ,6.4     
"Screven County, GA",2016,"5,240     ","4,840     ",400     ,7.6     
"Seminole County, GA",2016,"3,093     ","2,846     ",247     ,8.0     
"Spalding County, GA",2016,"27,798     ","25,863     ","1,935     ",7.0     
"Stephens County, GA",2016,"11,033     ","10,376     ",657     ,6.0     
"Stewart County, GA",2016,"2,138     ","2,000     ",138     ,6.5     
"Sumter County, GA",2016,"12,849     ","11,864     ",985     ,7.7     
"Talbot County, GA",2016,"2,745     ","2,559     ",186     ,6.8     
"Taliaferro County, GA",2016,548     ,510     ,38     ,6.9     
"Tattnall County, GA",2016,"9,330     ","8,825     ",505     ,5.4     
"Taylor County, GA",2016,"3,323     ","3,071     ",252     ,7.6     
"Telfair County, GA",2016,"4,811     ","4,403     ",408     ,8.5     
"Terrell County, GA",2016,"3,657     ","3,417     ",240     ,6.6     
"Thomas County, GA",2016,"17,533     ","16,425     ","1,108     ",6.3     
"Tift County, GA",2016,"18,553     ","17,541     ","1,012     ",5.5     
"Toombs County, GA",2016,"11,789     ","10,856     ",933     ,7.9     
"Towns County, GA",2016,"4,108     ","3,825     ",283     ,6.9     
"Treutlen County, GA",2016,"2,743     ","2,529     ",214     ,7.8     
"Troup County, GA",2016,"36,835     ","34,934     ","1,901     ",5.2     
"Turner County, GA",2016,"3,236     ","3,024     ",212     ,6.6     
"Twiggs County, GA",2016,"2,950     ","2,690     ",260     ,8.8     
"Union County, GA",2016,"10,451     ","9,949     ",502     ,4.8     
"Upson County, GA",2016,"11,143     ","10,415     ",728     ,6.5     
"Walker County, GA",2016,"29,938     ","28,247     ","1,691     ",5.6     
"Walton County, GA",2016,"43,382     ","41,222     ","2,160     ",5.0     
"Ware County, GA",2016,"15,484     ","14,637     ",847     ,5.5     
"Warren County, GA",2016,"2,700     ","2,510     ",190     ,7.0     
"Washington County, GA",2016,"7,184     ","6,723     ",461     ,6.4     
"Wayne County, GA",2016,"11,296     ","10,512     ",784     ,6.9     
"Webster County, GA",2016,967     ,883     ,84     ,8.7     
"Wheeler County, GA",2016,"1,734     ","1,576     ",158     ,9.1     
"White County, GA",2016,"14,481     ","13,801     ",680     ,4.7     
"Whitfield County, GA",2016,"44,742     ","41,968     ","2,774     ",6.2     
"Wilcox County, GA",2016,"2,720     ","2,521     ",199     ,7.3     
"Wilkes County, GA",2016,"3,708     ","3,459     ",249     ,6.7     
"Wilkinson County, GA",2016,"3,650     ","3,416     ",234     ,6.4     
"Worth County, GA",2016,"9,125     ","8,586     ",539     ,5.9     
"Hawaii County, HI",2016,"92,474     ","89,228     ","3,246     ",3.5     
"Honolulu County/city, HI",2016,"463,370     ","450,745     ","12,625     ",2.7     
"Kauai County, HI",2016,"36,587     ","35,468     ","1,119     ",3.1     
"Maui County, HI",2016,"86,690     ","84,117     ","2,573     ",3.0     
"Ada County, ID",2016,"225,135     ","217,925     ","7,210     ",3.2     
"Adams County, ID",2016,"1,740     ","1,624     ",116     ,6.7     
"Bannock County, ID",2016,"41,066     ","39,648     ","1,418     ",3.5     
"Bear Lake County, ID",2016,"2,808     ","2,684     ",124     ,4.4     
"Benewah County, ID",2016,"4,007     ","3,778     ",229     ,5.7     
"Bingham County, ID",2016,"22,783     ","22,007     ",776     ,3.4     
"Blaine County, ID",2016,"11,843     ","11,482     ",361     ,3.0     
"Boise County, ID",2016,"3,092     ","2,935     ",157     ,5.1     
"Bonner County, ID",2016,"18,871     ","17,879     ",992     ,5.3     
"Bonneville County, ID",2016,"52,377     ","50,762     ","1,615     ",3.1     
"Boundary County, ID",2016,"5,098     ","4,841     ",257     ,5.0     
"Butte County, ID",2016,"1,293     ","1,241     ",52     ,4.0     
"Camas County, ID",2016,658     ,635     ,23     ,3.5     
"Canyon County, ID",2016,"93,555     ","89,622     ","3,933     ",4.2     
"Caribou County, ID",2016,"3,792     ","3,661     ",131     ,3.5     
"Cassia County, ID",2016,"11,589     ","11,254     ",335     ,2.9     
"Clark County, ID",2016,393     ,381     ,12     ,3.1     
"Clearwater County, ID",2016,"3,045     ","2,830     ",215     ,7.1     
"Custer County, ID",2016,"2,138     ","2,033     ",105     ,4.9     
"Elmore County, ID",2016,"10,948     ","10,511     ",437     ,4.0     
"Franklin County, ID",2016,"6,639     ","6,442     ",197     ,3.0     
"Fremont County, ID",2016,"7,367     ","7,127     ",240     ,3.3     
"Gem County, ID",2016,"7,723     ","7,373     ",350     ,4.5     
"Gooding County, ID",2016,"7,997     ","7,759     ",238     ,3.0     
"Idaho County, ID",2016,"6,334     ","5,986     ",348     ,5.5     
"Jefferson County, ID",2016,"12,823     ","12,439     ",384     ,3.0     
"Jerome County, ID",2016,"11,344     ","10,998     ",346     ,3.1     
"Kootenai County, ID",2016,"73,762     ","70,446     ","3,316     ",4.5     
"Latah County, ID",2016,"19,892     ","19,281     ",611     ,3.1     
"Lemhi County, ID",2016,"3,403     ","3,202     ",201     ,5.9     
"Lewis County, ID",2016,"1,624     ","1,524     ",100     ,6.2     
"Lincoln County, ID",2016,"2,639     ","2,525     ",114     ,4.3     
"Madison County, ID",2016,"20,565     ","20,083     ",482     ,2.3     
"Minidoka County, ID",2016,"10,871     ","10,535     ",336     ,3.1     
"Nez Perce County, ID",2016,"20,861     ","20,198     ",663     ,3.2     
"Oneida County, ID",2016,"2,200     ","2,123     ",77     ,3.5     
"Owyhee County, ID",2016,"5,276     ","5,042     ",234     ,4.4     
"Payette County, ID",2016,"11,247     ","10,742     ",505     ,4.5     
"Power County, ID",2016,"3,927     ","3,772     ",155     ,3.9     
"Shoshone County, ID",2016,"5,108     ","4,757     ",351     ,6.9     
"Teton County, ID",2016,"5,980     ","5,793     ",187     ,3.1     
"Twin Falls County, ID",2016,"39,555     ","38,249     ","1,306     ",3.3     
"Valley County, ID",2016,"4,959     ","4,701     ",258     ,5.2     
"Washington County, ID",2016,"4,595     ","4,350     ",245     ,5.3     
"Adams County, IL",2016,"32,621     ","31,068     ","1,553     ",4.8     
"Alexander County, IL",2016,"2,215     ","2,008     ",207     ,9.3     
"Bond County, IL",2016,"7,911     ","7,506     ",405     ,5.1     
"Boone County, IL",2016,"26,437     ","24,753     ","1,684     ",6.4     
"Brown County, IL",2016,"2,868     ","2,771     ",97     ,3.4     
"Bureau County, IL",2016,"17,450     ","16,393     ","1,057     ",6.1     
"Calhoun County, IL",2016,"2,383     ","2,237     ",146     ,6.1     
"Carroll County, IL",2016,"7,900     ","7,452     ",448     ,5.7     
"Cass County, IL",2016,"6,239     ","5,890     ",349     ,5.6     
"Champaign County, IL",2016,"107,858     ","102,462     ","5,396     ",5.0     
"Christian County, IL",2016,"15,355     ","14,373     ",982     ,6.4     
"Clark County, IL",2016,"8,197     ","7,720     ",477     ,5.8     
"Clay County, IL",2016,"6,734     ","6,274     ",460     ,6.8     
