County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Benzie County, MI",2013,"8,625     ","7,745     ",880     ,10.2     
"Berrien County, MI",2013,"72,701     ","66,456     ","6,245     ",8.6     
"Branch County, MI",2013,"19,080     ","17,489     ","1,591     ",8.3     
"Calhoun County, MI",2013,"63,003     ","58,086     ","4,917     ",7.8     
"Cass County, MI",2013,"23,608     ","21,688     ","1,920     ",8.1     
"Charlevoix County, MI",2013,"13,039     ","11,656     ","1,383     ",10.6     
"Cheboygan County, MI",2013,"10,537     ","9,331     ","1,206     ",11.4     
"Chippewa County, MI",2013,"17,052     ","15,286     ","1,766     ",10.4     
"Clare County, MI",2013,"11,913     ","10,530     ","1,383     ",11.6     
"Clinton County, MI",2013,"39,171     ","36,827     ","2,344     ",6.0     
"Crawford County, MI",2013,"5,395     ","4,783     ",612     ,11.3     
"Delta County, MI",2013,"17,551     ","15,767     ","1,784     ",10.2     
"Dickinson County, MI",2013,"12,662     ","11,622     ","1,040     ",8.2     
"Eaton County, MI",2013,"55,521     ","51,854     ","3,667     ",6.6     
"Emmet County, MI",2013,"18,179     ","16,047     ","2,132     ",11.7     
"Genesee County, MI",2013,"182,045     ","164,277     ","17,768     ",9.8     
"Gladwin County, MI",2013,"10,048     ","8,885     ","1,163     ",11.6     
"Gogebic County, MI",2013,"6,733     ","6,010     ",723     ,10.7     
"Grand Traverse County, MI",2013,"47,225     ","43,658     ","3,567     ",7.6     
"Gratiot County, MI",2013,"18,489     ","16,861     ","1,628     ",8.8     
"Hillsdale County, MI",2013,"20,585     ","18,771     ","1,814     ",8.8     
"Houghton County, MI",2013,"16,888     ","15,408     ","1,480     ",8.8     
"Huron County, MI",2013,"16,388     ","15,031     ","1,357     ",8.3     
"Ingham County, MI",2013,"144,696     ","133,742     ","10,954     ",7.6     
"Ionia County, MI",2013,"28,878     ","26,603     ","2,275     ",7.9     
"Iosco County, MI",2013,"10,226     ","9,067     ","1,159     ",11.3     
"Iron County, MI",2013,"5,087     ","4,575     ",512     ,10.1     
"Isabella County, MI",2013,"35,005     ","32,502     ","2,503     ",7.2     
"Jackson County, MI",2013,"72,368     ","66,462     ","5,906     ",8.2     
"Kalamazoo County, MI",2013,"125,414     ","116,902     ","8,512     ",6.8     
"Kalkaska County, MI",2013,"7,586     ","6,746     ",840     ,11.1     
"Kent County, MI",2013,"327,984     ","307,705     ","20,279     ",6.2     
"Keweenaw County, MI",2013,989     ,856     ,133     ,13.4     
"Lake County, MI",2013,"3,632     ","3,154     ",478     ,13.2     
"Lapeer County, MI",2013,"40,377     ","35,796     ","4,581     ",11.3     
"Leelanau County, MI",2013,"10,301     ","9,518     ",783     ,7.6     
"Lenawee County, MI",2013,"47,776     ","44,072     ","3,704     ",7.8     
"Livingston County, MI",2013,"95,059     ","88,055     ","7,004     ",7.4     
"Luce County, MI",2013,"2,406     ","2,159     ",247     ,10.3     
"Mackinac County, MI",2013,"5,258     ","4,619     ",639     ,12.2     
"Macomb County, MI",2013,"421,344     ","381,732     ","39,612     ",9.4     
"Manistee County, MI",2013,"10,523     ","9,417     ","1,106     ",10.5     
"Marquette County, MI",2013,"34,063     ","31,305     ","2,758     ",8.1     
"Mason County, MI",2013,"14,522     ","13,204     ","1,318     ",9.1     
"Mecosta County, MI",2013,"18,775     ","16,912     ","1,863     ",9.9     
"Menominee County, MI",2013,"11,792     ","10,887     ",905     ,7.7     
"Midland County, MI",2013,"40,942     ","37,814     ","3,128     ",7.6     
"Missaukee County, MI",2013,"6,964     ","6,327     ",637     ,9.1     
"Monroe County, MI",2013,"74,666     ","69,210     ","5,456     ",7.3     
"Montcalm County, MI",2013,"27,557     ","24,940     ","2,617     ",9.5     
"Montmorency County, MI",2013,"3,209     ","2,698     ",511     ,15.9     
"Muskegon County, MI",2013,"76,458     ","68,958     ","7,500     ",9.8     
"Newaygo County, MI",2013,"22,101     ","20,165     ","1,936     ",8.8     
"Oakland County, MI",2013,"630,193     ","581,499     ","48,694     ",7.7     
"Oceana County, MI",2013,"12,765     ","11,200     ","1,565     ",12.3     
"Ogemaw County, MI",2013,"8,630     ","7,623     ","1,007     ",11.7     
"Ontonagon County, MI",2013,"2,453     ","2,117     ",336     ,13.7     
"Osceola County, MI",2013,"10,053     ","9,060     ",993     ,9.9     
"Oscoda County, MI",2013,"2,969     ","2,510     ",459     ,15.5     
"Otsego County, MI",2013,"11,256     ","10,094     ","1,162     ",10.3     
"Ottawa County, MI",2013,"145,244     ","136,483     ","8,761     ",6.0     
"Presque Isle County, MI",2013,"5,478     ","4,679     ",799     ,14.6     
"Roscommon County, MI",2013,"8,106     ","6,991     ","1,115     ",13.8     
"Saginaw County, MI",2013,"89,110     ","81,122     ","7,988     ",9.0     
"St. Clair County, MI",2013,"74,753     ","66,203     ","8,550     ",11.4     
"St. Joseph County, MI",2013,"28,262     ","26,090     ","2,172     ",7.7     
"Sanilac County, MI",2013,"19,441     ","17,421     ","2,020     ",10.4     
"Schoolcraft County, MI",2013,"3,571     ","3,117     ",454     ,12.7     
"Shiawassee County, MI",2013,"33,103     ","30,022     ","3,081     ",9.3     
"Tuscola County, MI",2013,"25,087     ","22,467     ","2,620     ",10.4     
"Van Buren County, MI",2013,"35,114     ","31,607     ","3,507     ",10.0     
"Washtenaw County, MI",2013,"184,506     ","173,862     ","10,644     ",5.8     
"Wayne County, MI",2013,"778,327     ","689,531     ","88,796     ",11.4     
"Wexford County, MI",2013,"14,675     ","13,063     ","1,612     ",11.0     
"Aitkin County, MN",2013,"6,812     ","6,297     ",515     ,7.6     
"Anoka County, MN",2013,"188,571     ","178,948     ","9,623     ",5.1     
"Becker County, MN",2013,"17,989     ","16,988     ","1,001     ",5.6     
"Beltrami County, MN",2013,"23,055     ","21,593     ","1,462     ",6.3     
"Benton County, MN",2013,"21,463     ","20,172     ","1,291     ",6.0     
"Big Stone County, MN",2013,"2,560     ","2,420     ",140     ,5.5     
"Blue Earth County, MN",2013,"38,655     ","37,026     ","1,629     ",4.2     
"Brown County, MN",2013,"14,539     ","13,772     ",767     ,5.3     
"Carlton County, MN",2013,"17,531     ","16,466     ","1,065     ",6.1     
"Carver County, MN",2013,"53,369     ","51,033     ","2,336     ",4.4     
"Cass County, MN",2013,"14,012     ","12,844     ","1,168     ",8.3     
"Chippewa County, MN",2013,"6,953     ","6,590     ",363     ,5.2     
"Chisago County, MN",2013,"28,557     ","26,939     ","1,618     ",5.7     
"Clay County, MN",2013,"34,862     ","33,345     ","1,517     ",4.4     
"Clearwater County, MN",2013,"4,481     ","3,998     ",483     ,10.8     
"Cook County, MN",2013,"3,058     ","2,878     ",180     ,5.9     
"Cottonwood County, MN",2013,"5,763     ","5,423     ",340     ,5.9     
"Crow Wing County, MN",2013,"31,476     ","29,262     ","2,214     ",7.0     
"Dakota County, MN",2013,"229,949     ","219,363     ","10,586     ",4.6     
"Dodge County, MN",2013,"11,342     ","10,797     ",545     ,4.8     
"Douglas County, MN",2013,"19,892     ","18,996     ",896     ,4.5     
"Faribault County, MN",2013,"7,503     ","7,092     ",411     ,5.5     
"Fillmore County, MN",2013,"11,117     ","10,551     ",566     ,5.1     
"Freeborn County, MN",2013,"16,476     ","15,643     ",833     ,5.1     
"Goodhue County, MN",2013,"26,849     ","25,571     ","1,278     ",4.8     
"Grant County, MN",2013,"3,286     ","3,095     ",191     ,5.8     
"Hennepin County, MN",2013,"667,509     ","636,456     ","31,053     ",4.7     
"Houston County, MN",2013,"10,488     ","9,955     ",533     ,5.1     
"Hubbard County, MN",2013,"9,545     ","8,847     ",698     ,7.3     
"Isanti County, MN",2013,"20,226     ","18,994     ","1,232     ",6.1     
"Itasca County, MN",2013,"21,954     ","20,243     ","1,711     ",7.8     
"Jackson County, MN",2013,"6,234     ","5,972     ",262     ,4.2     
"Kanabec County, MN",2013,"8,807     ","8,079     ",728     ,8.3     
"Kandiyohi County, MN",2013,"23,495     ","22,362     ","1,133     ",4.8     
"Kittson County, MN",2013,"2,421     ","2,274     ",147     ,6.1     
"Koochiching County, MN",2013,"6,737     ","6,170     ",567     ,8.4     
"Lac qui Parle County, MN",2013,"3,670     ","3,462     ",208     ,5.7     
"Lake County, MN",2013,"5,782     ","5,418     ",364     ,6.3     
"Lake of the Woods County, MN",2013,"2,377     ","2,240     ",137     ,5.8     
"Le Sueur County, MN",2013,"15,517     ","14,557     ",960     ,6.2     
"Lincoln County, MN",2013,"3,313     ","3,158     ",155     ,4.7     
"Lyon County, MN",2013,"15,295     ","14,653     ",642     ,4.2     
"McLeod County, MN",2013,"20,041     ","18,903     ","1,138     ",5.7     
"Mahnomen County, MN",2013,"2,400     ","2,259     ",141     ,5.9     
"Marshall County, MN",2013,"5,577     ","5,144     ",433     ,7.8     
"Martin County, MN",2013,"10,346     ","9,793     ",553     ,5.3     
"Meeker County, MN",2013,"12,756     ","12,039     ",717     ,5.6     
"Mille Lacs County, MN",2013,"12,695     ","11,730     ",965     ,7.6     
"Morrison County, MN",2013,"17,702     ","16,490     ","1,212     ",6.8     
"Mower County, MN",2013,"20,494     ","19,562     ",932     ,4.5     
"Murray County, MN",2013,"4,842     ","4,580     ",262     ,5.4     
"Nicollet County, MN",2013,"19,732     ","18,983     ",749     ,3.8     
"Nobles County, MN",2013,"11,071     ","10,618     ",453     ,4.1     
"Norman County, MN",2013,"3,316     ","3,123     ",193     ,5.8     
"Olmsted County, MN",2013,"83,450     ","80,055     ","3,395     ",4.1     
"Otter Tail County, MN",2013,"30,899     ","29,252     ","1,647     ",5.3     
"Pennington County, MN",2013,"8,667     ","8,111     ",556     ,6.4     
"Pine County, MN",2013,"14,851     ","13,808     ","1,043     ",7.0     
"Pipestone County, MN",2013,"4,693     ","4,474     ",219     ,4.7     
"Polk County, MN",2013,"17,119     ","16,184     ",935     ,5.5     
"Pope County, MN",2013,"5,969     ","5,711     ",258     ,4.3     
"Ramsey County, MN",2013,"275,512     ","261,780     ","13,732     ",5.0     
"Red Lake County, MN",2013,"2,258     ","2,104     ",154     ,6.8     
"Redwood County, MN",2013,"8,059     ","7,611     ",448     ,5.6     
"Renville County, MN",2013,"8,249     ","7,704     ",545     ,6.6     
"Rice County, MN",2013,"35,028     ","33,269     ","1,759     ",5.0     
"Rock County, MN",2013,"5,631     ","5,448     ",183     ,3.2     
"Roseau County, MN",2013,"8,622     ","8,237     ",385     ,4.5     
"St. Louis County, MN",2013,"102,344     ","96,053     ","6,291     ",6.1     
"Scott County, MN",2013,"77,045     ","73,616     ","3,429     ",4.5     
"Sherburne County, MN",2013,"48,841     ","46,196     ","2,645     ",5.4     
"Sibley County, MN",2013,"8,329     ","7,865     ",464     ,5.6     
"Stearns County, MN",2013,"86,778     ","82,466     ","4,312     ",5.0     
"Steele County, MN",2013,"21,415     ","20,423     ",992     ,4.6     
"Stevens County, MN",2013,"5,514     ","5,304     ",210     ,3.8     
"Swift County, MN",2013,"4,900     ","4,611     ",289     ,5.9     
"Todd County, MN",2013,"12,864     ","12,169     ",695     ,5.4     
"Traverse County, MN",2013,"1,661     ","1,576     ",85     ,5.1     
"Wabasha County, MN",2013,"11,841     ","11,287     ",554     ,4.7     
"Wadena County, MN",2013,"6,174     ","5,737     ",437     ,7.1     
"Waseca County, MN",2013,"9,937     ","9,382     ",555     ,5.6     
"Washington County, MN",2013,"135,014     ","128,944     ","6,070     ",4.5     
"Watonwan County, MN",2013,"6,186     ","5,855     ",331     ,5.4     
"Wilkin County, MN",2013,"3,628     ","3,475     ",153     ,4.2     
"Winona County, MN",2013,"29,609     ","28,295     ","1,314     ",4.4     
"Wright County, MN",2013,"70,633     ","67,015     ","3,618     ",5.1     
"Yellow Medicine County, MN",2013,"5,546     ","5,270     ",276     ,5.0     
"Adams County, MS",2013,"11,841     ","10,742     ","1,099     ",9.3     
"Alcorn County, MS",2013,"15,387     ","14,198     ","1,189     ",7.7     
"Amite County, MS",2013,"4,552     ","4,138     ",414     ,9.1     
"Attala County, MS",2013,"7,253     ","6,578     ",675     ,9.3     
"Benton County, MS",2013,"3,138     ","2,811     ",327     ,10.4     
"Bolivar County, MS",2013,"13,800     ","12,332     ","1,468     ",10.6     
"Calhoun County, MS",2013,"6,406     ","5,870     ",536     ,8.4     
"Carroll County, MS",2013,"3,474     ","3,109     ",365     ,10.5     
"Chickasaw County, MS",2013,"7,615     ","6,805     ",810     ,10.6     
"Choctaw County, MS",2013,"3,749     ","3,431     ",318     ,8.5     
"Claiborne County, MS",2013,"3,299     ","2,741     ",558     ,16.9     
"Clarke County, MS",2013,"6,658     ","5,998     ",660     ,9.9     
"Clay County, MS",2013,"8,390     ","7,101     ","1,289     ",15.4     
"Coahoma County, MS",2013,"9,815     ","8,555     ","1,260     ",12.8     
"Copiah County, MS",2013,"11,478     ","10,278     ","1,200     ",10.5     
"Covington County, MS",2013,"7,960     ","7,336     ",624     ,7.8     
"DeSoto County, MS",2013,"81,152     ","76,379     ","4,773     ",5.9     
"Forrest County, MS",2013,"33,107     ","30,338     ","2,769     ",8.4     
"Franklin County, MS",2013,"2,956     ","2,684     ",272     ,9.2     
"George County, MS",2013,"8,568     ","7,764     ",804     ,9.4     
"Greene County, MS",2013,"4,438     ","3,988     ",450     ,10.1     
"Grenada County, MS",2013,"9,337     ","8,517     ",820     ,8.8     
"Hancock County, MS",2013,"18,939     ","17,461     ","1,478     ",7.8     
"Harrison County, MS",2013,"86,667     ","80,193     ","6,474     ",7.5     
"Hinds County, MS",2013,"110,799     ","101,471     ","9,328     ",8.4     
"Holmes County, MS",2013,"6,302     ","5,252     ","1,050     ",16.7     
"Humphreys County, MS",2013,"3,052     ","2,531     ",521     ,17.1     
"Issaquena County, MS",2013,446     ,355     ,91     ,20.4     
"Itawamba County, MS",2013,"10,033     ","9,232     ",801     ,8.0     
"Jackson County, MS",2013,"60,970     ","55,587     ","5,383     ",8.8     
"Jasper County, MS",2013,"6,516     ","5,872     ",644     ,9.9     
"Jefferson County, MS",2013,"2,480     ","2,005     ",475     ,19.2     
"Jefferson Davis County, MS",2013,"4,220     ","3,690     ",530     ,12.6     
"Jones County, MS",2013,"27,362     ","25,441     ","1,921     ",7.0     
"Kemper County, MS",2013,"3,957     ","3,450     ",507     ,12.8     
"Lafayette County, MS",2013,"23,049     ","21,408     ","1,641     ",7.1     
"Lamar County, MS",2013,"27,548     ","25,929     ","1,619     ",5.9     
"Lauderdale County, MS",2013,"34,600     ","31,730     ","2,870     ",8.3     
"Lawrence County, MS",2013,"4,719     ","4,285     ",434     ,9.2     
"Leake County, MS",2013,"8,112     ","7,422     ",690     ,8.5     
"Lee County, MS",2013,"39,576     ","36,430     ","3,146     ",7.9     
"Leflore County, MS",2013,"10,740     ","9,215     ","1,525     ",14.2     
"Lincoln County, MS",2013,"13,924     ","12,859     ","1,065     ",7.6     
"Lowndes County, MS",2013,"26,987     ","24,493     ","2,494     ",9.2     
"Madison County, MS",2013,"49,794     ","46,896     ","2,898     ",5.8     
"Marion County, MS",2013,"9,940     ","9,008     ",932     ,9.4     
"Marshall County, MS",2013,"14,812     ","13,316     ","1,496     ",10.1     
"Monroe County, MS",2013,"15,510     ","13,693     ","1,817     ",11.7     
"Montgomery County, MS",2013,"4,376     ","3,884     ",492     ,11.2     
"Neshoba County, MS",2013,"10,964     ","10,114     ",850     ,7.8     
"Newton County, MS",2013,"8,985     ","8,319     ",666     ,7.4     
"Noxubee County, MS",2013,"4,089     ","3,543     ",546     ,13.4     
"Oktibbeha County, MS",2013,"22,220     ","20,463     ","1,757     ",7.9     
"Panola County, MS",2013,"13,679     ","12,058     ","1,621     ",11.9     
"Pearl River County, MS",2013,"22,838     ","21,155     ","1,683     ",7.4     
"Perry County, MS",2013,"4,251     ","3,811     ",440     ,10.4     
"Pike County, MS",2013,"14,650     ","13,219     ","1,431     ",9.8     
"Pontotoc County, MS",2013,"13,676     ","12,671     ","1,005     ",7.3     
"Prentiss County, MS",2013,"10,952     ","10,032     ",920     ,8.4     
"Quitman County, MS",2013,"2,858     ","2,436     ",422     ,14.8     
"Rankin County, MS",2013,"71,275     ","67,569     ","3,706     ",5.2     
