County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Berrien County, MI",2020,"72,419     ","65,825     ","6,594     ",9.1     
"Branch County, MI",2020,"19,662     ","18,014     ","1,648     ",8.4     
"Calhoun County, MI",2020,"61,755     ","55,530     ","6,225     ",10.1     
"Cass County, MI",2020,"24,347     ","22,107     ","2,240     ",9.2     
"Charlevoix County, MI",2020,"12,505     ","11,224     ","1,281     ",10.2     
"Cheboygan County, MI",2020,"10,315     ","8,770     ","1,545     ",15.0     
"Chippewa County, MI",2020,"15,905     ","14,400     ","1,505     ",9.5     
"Clare County, MI",2020,"11,700     ","10,288     ","1,412     ",12.1     
"Clinton County, MI",2020,"40,183     ","37,457     ","2,726     ",6.8     
"Crawford County, MI",2020,"5,589     ","4,975     ",614     ,11.0     
"Delta County, MI",2020,"16,819     ","15,280     ","1,539     ",9.2     
"Dickinson County, MI",2020,"12,116     ","11,218     ",898     ,7.4     
"Eaton County, MI",2020,"56,087     ","51,632     ","4,455     ",7.9     
"Emmet County, MI",2020,"17,159     ","15,304     ","1,855     ",10.8     
"Genesee County, MI",2020,"179,481     ","158,667     ","20,814     ",11.6     
"Gladwin County, MI",2020,"9,827     ","8,827     ","1,000     ",10.2     
"Gogebic County, MI",2020,"5,812     ","5,341     ",471     ,8.1     
"Grand Traverse County, MI",2020,"48,991     ","44,732     ","4,259     ",8.7     
"Gratiot County, MI",2020,"17,788     ","16,310     ","1,478     ",8.3     
"Hillsdale County, MI",2020,"20,084     ","18,199     ","1,885     ",9.4     
"Houghton County, MI",2020,"15,880     ","14,664     ","1,216     ",7.7     
"Huron County, MI",2020,"15,414     ","14,048     ","1,366     ",8.9     
"Ingham County, MI",2020,"146,305     ","134,870     ","11,435     ",7.8     
"Ionia County, MI",2020,"30,119     ","27,633     ","2,486     ",8.3     
"Iosco County, MI",2020,"10,107     ","8,999     ","1,108     ",11.0     
"Iron County, MI",2020,"4,928     ","4,505     ",423     ,8.6     
"Isabella County, MI",2020,"32,957     ","30,089     ","2,868     ",8.7     
"Jackson County, MI",2020,"74,332     ","67,413     ","6,919     ",9.3     
"Kalamazoo County, MI",2020,"131,685     ","121,713     ","9,972     ",7.6     
"Kalkaska County, MI",2020,"7,865     ","6,955     ",910     ,11.6     
"Kent County, MI",2020,"355,726     ","327,484     ","28,242     ",7.9     
"Keweenaw County, MI",2020,895     ,812     ,83     ,9.3     
"Lake County, MI",2020,"3,954     ","3,509     ",445     ,11.3     
"Lapeer County, MI",2020,"40,521     ","35,571     ","4,950     ",12.2     
"Leelanau County, MI",2020,"10,207     ","9,362     ",845     ,8.3     
"Lenawee County, MI",2020,"45,546     ","41,328     ","4,218     ",9.3     
"Livingston County, MI",2020,"100,793     ","92,104     ","8,689     ",8.6     
"Luce County, MI",2020,"2,224     ","2,022     ",202     ,9.1     
"Mackinac County, MI",2020,"4,932     ","4,248     ",684     ,13.9     
"Macomb County, MI",2020,"442,237     ","390,268     ","51,969     ",11.8     
"Manistee County, MI",2020,"10,162     ","9,012     ","1,150     ",11.3     
"Marquette County, MI",2020,"31,639     ","28,905     ","2,734     ",8.6     
"Mason County, MI",2020,"13,270     ","11,986     ","1,284     ",9.7     
"Mecosta County, MI",2020,"18,300     ","16,555     ","1,745     ",9.5     
"Menominee County, MI",2020,"10,633     ","9,917     ",716     ,6.7     
"Midland County, MI",2020,"39,208     ","36,115     ","3,093     ",7.9     
"Missaukee County, MI",2020,"6,898     ","6,241     ",657     ,9.5     
"Monroe County, MI",2020,"74,146     ","67,313     ","6,833     ",9.2     
"Montcalm County, MI",2020,"27,803     ","25,157     ","2,646     ",9.5     
"Montmorency County, MI",2020,"3,010     ","2,596     ",414     ,13.8     
"Muskegon County, MI",2020,"77,415     ","68,203     ","9,212     ",11.9     
"Newaygo County, MI",2020,"23,274     ","21,172     ","2,102     ",9.0     
"Oakland County, MI",2020,"653,339     ","593,872     ","59,467     ",9.1     
"Oceana County, MI",2020,"11,998     ","10,695     ","1,303     ",10.9     
"Ogemaw County, MI",2020,"8,048     ","7,129     ",919     ,11.4     
"Ontonagon County, MI",2020,"2,043     ","1,822     ",221     ,10.8     
"Osceola County, MI",2020,"11,509     ","10,513     ",996     ,8.7     
"Oscoda County, MI",2020,"2,796     ","2,434     ",362     ,12.9     
"Otsego County, MI",2020,"11,602     ","10,364     ","1,238     ",10.7     
"Ottawa County, MI",2020,"159,280     ","147,975     ","11,305     ",7.1     
"Presque Isle County, MI",2020,"4,939     ","4,364     ",575     ,11.6     
"Roscommon County, MI",2020,"7,740     ","6,752     ",988     ,12.8     
"Saginaw County, MI",2020,"84,423     ","75,670     ","8,753     ",10.4     
"St. Clair County, MI",2020,"74,653     ","65,913     ","8,740     ",11.7     
"St. Joseph County, MI",2020,"28,988     ","26,261     ","2,727     ",9.4     
"Sanilac County, MI",2020,"19,398     ","17,443     ","1,955     ",10.1     
"Schoolcraft County, MI",2020,"3,238     ","2,909     ",329     ,10.2     
"Shiawassee County, MI",2020,"32,699     ","29,589     ","3,110     ",9.5     
"Tuscola County, MI",2020,"23,597     ","21,121     ","2,476     ",10.5     
"Van Buren County, MI",2020,"34,675     ","31,642     ","3,033     ",8.7     
"Washtenaw County, MI",2020,"193,121     ","180,109     ","13,012     ",6.7     
"Wayne County, MI",2020,"801,382     ","693,025     ","108,357     ",13.5     
"Wexford County, MI",2020,"14,866     ","13,293     ","1,573     ",10.6     
"Aitkin County, MN",2020,"7,521     ","6,889     ",632     ,8.4     
"Anoka County, MN",2020,"201,039     ","187,963     ","13,076     ",6.5     
"Becker County, MN",2020,"19,037     ","17,812     ","1,225     ",6.4     
"Beltrami County, MN",2020,"25,012     ","23,386     ","1,626     ",6.5     
"Benton County, MN",2020,"22,187     ","20,675     ","1,512     ",6.8     
"Big Stone County, MN",2020,"2,556     ","2,430     ",126     ,4.9     
"Blue Earth County, MN",2020,"40,820     ","38,576     ","2,244     ",5.5     
"Brown County, MN",2020,"14,303     ","13,543     ",760     ,5.3     
"Carlton County, MN",2020,"17,824     ","16,497     ","1,327     ",7.4     
"Carver County, MN",2020,"59,781     ","56,622     ","3,159     ",5.3     
"Cass County, MN",2020,"14,551     ","13,194     ","1,357     ",9.3     
"Chippewa County, MN",2020,"6,802     ","6,443     ",359     ,5.3     
"Chisago County, MN",2020,"30,383     ","28,317     ","2,066     ",6.8     
"Clay County, MN",2020,"36,616     ","34,987     ","1,629     ",4.4     
"Clearwater County, MN",2020,"4,562     ","4,101     ",461     ,10.1     
"Cook County, MN",2020,"3,009     ","2,753     ",256     ,8.5     
"Cottonwood County, MN",2020,"6,371     ","6,062     ",309     ,4.9     
"Crow Wing County, MN",2020,"32,536     ","30,117     ","2,419     ",7.4     
"Dakota County, MN",2020,"245,146     ","229,690     ","15,456     ",6.3     
"Dodge County, MN",2020,"12,122     ","11,451     ",671     ,5.5     
"Douglas County, MN",2020,"21,402     ","20,352     ","1,050     ",4.9     
"Faribault County, MN",2020,"7,157     ","6,704     ",453     ,6.3     
"Fillmore County, MN",2020,"11,754     ","11,137     ",617     ,5.2     
"Freeborn County, MN",2020,"16,311     ","15,365     ",946     ,5.8     
"Goodhue County, MN",2020,"26,889     ","25,281     ","1,608     ",6.0     
"Grant County, MN",2020,"3,365     ","3,180     ",185     ,5.5     
"Hennepin County, MN",2020,"715,240     ","667,542     ","47,698     ",6.7     
"Houston County, MN",2020,"10,416     ","9,952     ",464     ,4.5     
"Hubbard County, MN",2020,"10,068     ","9,335     ",733     ,7.3     
"Isanti County, MN",2020,"21,987     ","20,462     ","1,525     ",6.9     
"Itasca County, MN",2020,"22,295     ","20,337     ","1,958     ",8.8     
"Jackson County, MN",2020,"5,832     ","5,519     ",313     ,5.4     
"Kanabec County, MN",2020,"9,178     ","8,412     ",766     ,8.3     
"Kandiyohi County, MN",2020,"24,779     ","23,547     ","1,232     ",5.0     
"Kittson County, MN",2020,"2,405     ","2,290     ",115     ,4.8     
"Koochiching County, MN",2020,"5,851     ","5,405     ",446     ,7.6     
"Lac qui Parle County, MN",2020,"3,536     ","3,361     ",175     ,4.9     
"Lake County, MN",2020,"5,363     ","4,967     ",396     ,7.4     
"Lake of the Woods County, MN",2020,"2,449     ","2,295     ",154     ,6.3     
"Le Sueur County, MN",2020,"16,215     ","15,077     ","1,138     ",7.0     
"Lincoln County, MN",2020,"3,151     ","3,005     ",146     ,4.6     
"Lyon County, MN",2020,"14,667     ","13,999     ",668     ,4.6     
"McLeod County, MN",2020,"19,429     ","18,289     ","1,140     ",5.9     
"Mahnomen County, MN",2020,"2,220     ","1,925     ",295     ,13.3     
"Marshall County, MN",2020,"5,489     ","5,115     ",374     ,6.8     
"Martin County, MN",2020,"10,099     ","9,546     ",553     ,5.5     
"Meeker County, MN",2020,"13,372     ","12,642     ",730     ,5.5     
"Mille Lacs County, MN",2020,"12,969     ","11,833     ","1,136     ",8.8     
"Morrison County, MN",2020,"18,043     ","16,780     ","1,263     ",7.0     
"Mower County, MN",2020,"20,956     ","19,879     ","1,077     ",5.1     
"Murray County, MN",2020,"4,881     ","4,624     ",257     ,5.3     
"Nicollet County, MN",2020,"20,944     ","19,912     ","1,032     ",4.9     
"Nobles County, MN",2020,"11,665     ","11,159     ",506     ,4.3     
"Norman County, MN",2020,"3,330     ","3,113     ",217     ,6.5     
"Olmsted County, MN",2020,"91,855     ","86,794     ","5,061     ",5.5     
"Otter Tail County, MN",2020,"31,735     ","29,957     ","1,778     ",5.6     
"Pennington County, MN",2020,"8,732     ","8,175     ",557     ,6.4     
"Pine County, MN",2020,"14,689     ","13,379     ","1,310     ",8.9     
"Pipestone County, MN",2020,"4,711     ","4,513     ",198     ,4.2     
"Polk County, MN",2020,"16,390     ","15,434     ",956     ,5.8     
"Pope County, MN",2020,"6,582     ","6,280     ",302     ,4.6     
"Ramsey County, MN",2020,"290,469     ","269,924     ","20,545     ",7.1     
"Red Lake County, MN",2020,"2,244     ","2,094     ",150     ,6.7     
"Redwood County, MN",2020,"7,811     ","7,369     ",442     ,5.7     
"Renville County, MN",2020,"8,540     ","8,034     ",506     ,5.9     
"Rice County, MN",2020,"37,521     ","35,481     ","2,040     ",5.4     
"Rock County, MN",2020,"5,864     ","5,679     ",185     ,3.2     
"Roseau County, MN",2020,"7,974     ","7,504     ",470     ,5.9     
"St. Louis County, MN",2020,"101,666     ","94,186     ","7,480     ",7.4     
"Scott County, MN",2020,"85,225     ","80,122     ","5,103     ",6.0     
"Sherburne County, MN",2020,"53,570     ","50,229     ","3,341     ",6.2     
"Sibley County, MN",2020,"8,351     ","7,869     ",482     ,5.8     
"Stearns County, MN",2020,"91,724     ","86,347     ","5,377     ",5.9     
"Steele County, MN",2020,"20,658     ","19,505     ","1,153     ",5.6     
"Stevens County, MN",2020,"5,466     ","5,283     ",183     ,3.3     
"Swift County, MN",2020,"4,906     ","4,612     ",294     ,6.0     
"Todd County, MN",2020,"13,875     ","13,110     ",765     ,5.5     
"Traverse County, MN",2020,"1,765     ","1,684     ",81     ,4.6     
"Wabasha County, MN",2020,"12,506     ","11,820     ",686     ,5.5     
"Wadena County, MN",2020,"6,054     ","5,571     ",483     ,8.0     
"Waseca County, MN",2020,"9,189     ","8,599     ",590     ,6.4     
"Washington County, MN",2020,"145,942     ","137,581     ","8,361     ",5.7     
"Watonwan County, MN",2020,"6,697     ","6,376     ",321     ,4.8     
"Wilkin County, MN",2020,"3,485     ","3,337     ",148     ,4.2     
"Winona County, MN",2020,"28,410     ","26,971     ","1,439     ",5.1     
"Wright County, MN",2020,"77,159     ","72,766     ","4,393     ",5.7     
"Yellow Medicine County, MN",2020,"5,335     ","5,084     ",251     ,4.7     
"Adams County, MS",2020,"10,429     ","9,310     ","1,119     ",10.7     
"Alcorn County, MS",2020,"15,117     ","14,189     ",928     ,6.1     
"Amite County, MS",2020,"4,375     ","4,016     ",359     ,8.2     
"Attala County, MS",2020,"6,840     ","6,280     ",560     ,8.2     
"Benton County, MS",2020,"2,991     ","2,748     ",243     ,8.1     
"Bolivar County, MS",2020,"11,350     ","10,386     ",964     ,8.5     
"Calhoun County, MS",2020,"5,514     ","5,077     ",437     ,7.9     
"Carroll County, MS",2020,"3,391     ","3,134     ",257     ,7.6     
"Chickasaw County, MS",2020,"6,867     ","6,140     ",727     ,10.6     
"Choctaw County, MS",2020,"3,545     ","3,324     ",221     ,6.2     
"Claiborne County, MS",2020,"3,062     ","2,630     ",432     ,14.1     
"Clarke County, MS",2020,"5,701     ","5,230     ",471     ,8.3     
"Clay County, MS",2020,"7,817     ","6,925     ",892     ,11.4     
"Coahoma County, MS",2020,"8,262     ","7,255     ","1,007     ",12.2     
"Copiah County, MS",2020,"10,644     ","9,782     ",862     ,8.1     
"Covington County, MS",2020,"8,225     ","7,670     ",555     ,6.7     
"DeSoto County, MS",2020,"91,089     ","85,724     ","5,365     ",5.9     
"Forrest County, MS",2020,"32,429     ","29,866     ","2,563     ",7.9     
"Franklin County, MS",2020,"2,707     ","2,487     ",220     ,8.1     
"George County, MS",2020,"8,852     ","8,063     ",789     ,8.9     
"Greene County, MS",2020,"4,247     ","3,843     ",404     ,9.5     
"Grenada County, MS",2020,"9,151     ","8,506     ",645     ,7.0     
"Hancock County, MS",2020,"18,566     ","17,037     ","1,529     ",8.2     
"Harrison County, MS",2020,"86,485     ","78,493     ","7,992     ",9.2     
"Hinds County, MS",2020,"102,032     ","92,650     ","9,382     ",9.2     
"Holmes County, MS",2020,"5,440     ","4,576     ",864     ,15.9     
"Humphreys County, MS",2020,"2,181     ","1,866     ",315     ,14.4     
"Issaquena County, MS",2020,326     ,298     ,28     ,8.6     
"Itawamba County, MS",2020,"10,154     ","9,461     ",693     ,6.8     
"Jackson County, MS",2020,"57,693     ","52,314     ","5,379     ",9.3     
"Jasper County, MS",2020,"5,972     ","5,449     ",523     ,8.8     
"Jefferson County, MS",2020,"1,957     ","1,605     ",352     ,18.0     
"Jefferson Davis County, MS",2020,"3,944     ","3,573     ",371     ,9.4     
"Jones County, MS",2020,"25,160     ","23,412     ","1,748     ",6.9     
"Kemper County, MS",2020,"3,311     ","3,000     ",311     ,9.4     
"Lafayette County, MS",2020,"26,288     ","24,724     ","1,564     ",5.9     
"Lamar County, MS",2020,"30,383     ","28,592     ","1,791     ",5.9     
"Lauderdale County, MS",2020,"29,215     ","27,065     ","2,150     ",7.4     
"Lawrence County, MS",2020,"4,604     ","4,212     ",392     ,8.5     
"Leake County, MS",2020,"7,930     ","7,319     ",611     ,7.7     
"Lee County, MS",2020,"40,820     ","37,573     ","3,247     ",8.0     
"Leflore County, MS",2020,"9,760     ","8,741     ","1,019     ",10.4     
"Lincoln County, MS",2020,"14,288     ","13,256     ","1,032     ",7.2     
"Lowndes County, MS",2020,"24,640     ","22,625     ","2,015     ",8.2     
"Madison County, MS",2020,"52,326     ","48,986     ","3,340     ",6.4     
"Marion County, MS",2020,"9,988     ","9,293     ",695     ,7.0     
"Marshall County, MS",2020,"13,964     ","12,929     ","1,035     ",7.4     
"Monroe County, MS",2020,"15,464     ","14,118     ","1,346     ",8.7     
"Montgomery County, MS",2020,"3,860     ","3,556     ",304     ,7.9     
"Neshoba County, MS",2020,"10,246     ","9,313     ",933     ,9.1     
"Newton County, MS",2020,"7,940     ","7,324     ",616     ,7.8     
"Noxubee County, MS",2020,"3,776     ","3,365     ",411     ,10.9     
"Oktibbeha County, MS",2020,"21,799     ","20,156     ","1,643     ",7.5     
"Panola County, MS",2020,"12,554     ","11,350     ","1,204     ",9.6     
"Pearl River County, MS",2020,"22,926     ","21,303     ","1,623     ",7.1     
"Perry County, MS",2020,"4,132     ","3,777     ",355     ,8.6     
"Pike County, MS",2020,"14,404     ","13,142     ","1,262     ",8.8     
"Pontotoc County, MS",2020,"14,843     ","13,723     ","1,120     ",7.5     
"Prentiss County, MS",2020,"11,038     ","10,290     ",748     ,6.8     
"Quitman County, MS",2020,"2,329     ","2,082     ",247     ,10.6     
"Rankin County, MS",2020,"74,275     ","70,439     ","3,836     ",5.2     
"Scott County, MS",2020,"12,433     ","11,718     ",715     ,5.8     
"Sharkey County, MS",2020,"1,451     ","1,296     ",155     ,10.7     
